Customer Num,Company,"Address, City, State & Zip",Salesman Assigned,Postal Code,State License Num,On-Off Premise,City,County,Deliveryman Assigned
3772,Spec's #164 - Granbury,"1150 Hwy 377 East, Granbury, TX 76048",Justin Page,76048,BF861848,Off Premise,Granbury,Hood,Joe Fronczek
3773,Spec's #163 - The Colony,"4901 SH 121, The Colony, TX 75056",Jack Stephenson,75056,BF820022,Off Premise,The Colony,Denton,James Liston
3774,Spec's #162 - Jacksboro,"1111 Jacksboro Hwy., Fort Worth, TX 76107",Jack Stephenson,76107,RM856085,Off Premise,Fort Worth,Tarrant,Joe Fronczek
3775,Spec's #161 - Lowry Crossing,"4100 E. Hwy 380, Lowry Crossing, TX 75069",Torie Shelton,75069,BF817879,Off Premise,Lowry Crossing,Collin,Ronald Streng
3776,Spec's #160 - Bryant Irvin,"4720 Bryant Irvin, Fort Worth, TX 76132",Jack Stephenson,76132,BF821316,Off Premise,Fort Worth,Tarrant,Joe Fronczek
3778,Spec's #157 - Mr. G's,"1453 Coit Road, Plano, TX 75075",Torie Shelton,75075,BF800065,Off Premise,Plano,Collin,Ronald Streng
3779,Spec's #155 - Eastchase Pkwy,"1600 Eastchase Pkwy., Suite 265, Fort Worth, TX 76120",Jack Stephenson,76120,BF812045,Off Premise,Fort Worth,Tarrant,Justin Stryker
3780,Spec's #154 - Hulen,"2750 S. Hulen Street, Fort Worth, TX 76109",Jack Stephenson,76109,BF812958,Off Premise,Fort Worth,Tarrant,Joe Fronczek
3781,Spec's #153 - Royal Lane,"5959 Royal Lane, Dallas, TX 75230",Torie Shelton,75230,BF812648,Off Premise,Dallas,Dallas,Joe Castro
3782,Spec's #151 - Plano,"5930 West Park Blvd., Plano, TX 75093",Torie Shelton,75093,BF790988,Off Premise,Plano,Collin,Michael Weldon
3783,Spec's #150 - NCX,"9500 N. Central Expwy., Suite 200, Dallas, TX 75231",Torie Shelton,75231,BF790289,Off Premise,Dallas,Dallas,Joe Fronczek
3784,Spec's #141 - NCX Plano,"3404 N. Central Expwy., Suite 100, Plano, TX 75074",Torie Shelton,75074,BF860260,Off Premise,Plano,Collin,Ronald Streng
3785,Spec's #127 - Dalworthington,"3200 W. Pioneer Pkwy, Arlington, TX 76013",Jack Stephenson,76013,BF841222,Off Premise,Arlington,Tarrant,Joe Fronczek
3786,Spec's #116 - Westlake,"2341 HWY 377, Westlake, TX 76262",Jack Stephenson,76262,BF842593,Off Premise,Westlake,Tarrant,Justin Stryker
3787,Spec's #115 - NW HWY,"1613 W. Northwest Hwy, Dallas, TX 75220",Torie Shelton,75220,BF841594,Off Premise,Dallas,Dallas,Ronald Streng
3789,Social House - Addison,"5100 Beltline Road, Suite 410, Addison, TX 75254",Harrison Boyland,75254,MB836734,On Premise,Addison,Dallas,Jose Vital
3793,Twin Liquor #92 - Routh Street,"2800 Routh Street, Suite 180, Dallas, TX 75201",Brandon Byrd,75201,BF1020915,Off Premise,Dallas,Dallas,Joe Fronczek
3795,Twin Liquor #91 - Greenville,"5757 Greenville Ave., Dallas, TX 75206",Brandon Byrd,75206,BF1020913,Off Premise,Dallas,Dallas,James Hall
3799,Sahay Market,"7777 Warren Pkwy, Suite 300, Frisco, TX 75034",Brian Schick,75034,BQ977321,Off Premise,Frisco,Collin,Ronald Streng
3813,S&K Beverage,"101 W. Spring Creek Pkwy, Suite 741, Plano, TX 75023",Brian Schick,75023,BF846779,Off Premise,Plano,Collin,Ronald Streng
3820,Ron's Corner - Bedford,"1833 Airport Freeway, Bedford, TX 76021",Nathan Zaremba,76021,MB711084,On Premise,Bedford,Tarrant,Justin Stryker
3821,Rodeo Goat - Fort Worth,"2836 Bledsoe St, Fort Worth, TX 76107",Taylor Coward,76107,MB818775,On Premise,Fort Worth,Tarrant,Joe Fronczek
3822,Richardson Beer & Wine,"515 W. Campbell Road, Suite 105, Richardson, TX 75080",Brandon Byrd,75080,BQ795130,Off Premise,Richardson,Dallas,Jose Vital
3827,Zanata - Rockwall (Mac & Ted's Lighthouse,"202 E. Rusk A, Rockwall, TX 75087",Hudson Boyd,75087,RM685262,On Premise,Rockwall,Rockwall,Jose Vital
3829,World of Beer - Arlington,"5005 S. Cooper Street, Suite 183, Arlington, TX 76017",Taylor Coward,76017,MB782769,On Premise,Arlington,Tarrant,Jose Vital
3832,World Market #218 - Watauga,"7616 Denton, Hwy., Suite 516, Watauga, TX 76148",Jeff Martin,76148,BQ551146,Off Premise,Watauga,Tarrant,Justin Stryker
3836,World Market #135 - Fort Worth,"4701 West Freeway, Suite 400, Fort Worth, TX 76107",Justin Page,76107,BQ481937,Off Premise,Fort Worth,Tarrant,Joe Fronczek
3837,World Market #228 - Arlington,"239 Curtis Mathis Way, Arlington, TX 76018",Justin Page,76018,BQ657967,Off Premise,Arlington,Tarrant,James Liston
3839,Wired Willy's (Wilcox Land Development db,"710 Carroll Street, Fort Worth, TX 76107",Taylor Coward,76107,BQ559507,On Premise,Fort Worth,Tarrant,Joe Fronczek
3842,Wild Detectives,"314 W. 8th Street, Dallas, TX 75208",Harrison Boyland,75208,N857066,On Premise,Dallas,Dallas,Joe Fronczek
3845,Whip In - Flower Mound,"2240 Morris Road, Suite 100, Flower Mound, TX 75028",Jeff Martin,75028,B979588,On Premise,Flower Mound,Denton,James Liston
3846,WFM #346 - Highland Park,"4100 Lomo Alto Drive, Highland Park, TX 75219",Brandon Byrd,75219,BG516550,Off Premise,Highland Park,Dallas,James Hall
3847,WFM #339 - Arlington,"801 E. Lamar Blvd., Arlington, TX 76011",Justin Page,76011,BQ578890,Off Premise,Arlington,Tarrant,Ronald Streng
3848,WFM #336 - Plano,"2201 Preston Road, Suite C, Plano, TX 75093",Brian Schick,75093,BQ284920,Off Premise,Plano,Collin,Ronald Streng
3849,WFM #332 - Colleyville,"4801 Colleyville, Rd, Colleyville, TX 76034",Jeff Martin,76034,BG873354,Off Premise,Colleyville,Tarrant,Justin Stryker
3850,WFM #328 - Addison,"5100 Belt Line Road, Suite 1012, Addison, TX 75254",Brandon Byrd,75254,BG843831,Off Premise,Addison,Dallas,Jose Vital
3851,WFM #318 - Fairview,"105 Stacy Road, Fairview, TX 75069",Brian Schick,75069,BQ755182,Off Premise,Fairview,Collin,Ronald Streng
3852,WFM #317 - Park Lane,"8190 Park Lane, Suite 351, Dallas, TX 75207",Brandon Byrd,75207,BG738282,Off Premise,Dallas,Dallas,Jose Vital
3853,WFM #312 - Preston Road,"11700 Preston Road, Suite 714, Dallas, TX 75230",Brandon Byrd,75230,BQ764700,Off Premise,Dallas,Dallas,Justin Stryker
3854,WFM #316 - Abrams,"2118 Abrams Road, Dallas, TX 75214",Brandon Byrd,75214,BG715112,Off Premise,Dallas,Dallas,James Hall
3855,Webb Chapel Beer & Wine,"1004 Webb Chapel Road, Carrollton, TX 75006",Jeff Martin,75006,BQ719477,Off Premise,Carrollton,Dallas,Jose Vital
3864,Village Burger Bar - Allen,"957 Garden Park Drive, Allen, TX 75013",Hudson Boyd,75013,BQ715638,On Premise,Allen,Collin,Ronald Streng
3866,Vickery Park - Plano,"1011 E. 15th Street, Plano, TX 75074",Hudson Boyd,75074,N810006,On Premise,Plano,Collin,Ronald Streng
3872,Twisted Snifter,"111 N Main Street, Weatherford, TX 76086",Taylor Coward,76086,BF795838,On Premise,Weatherford,Parker,Ronald Streng
3875,Truck Yard,"5624 Sears Street, Dallas, TX 75206",Mason Lowe,75206,MB843941,On Premise,Dallas,Dallas,Joe Fronczek
3884,Total Wine #505 - Plano (NCX),"721 N. Central Expwy., Suite 200, Plano, TX 75075",Torie Shelton,75075,BF847383,Off Premise,Plano,Collin,Ronald Streng
3885,Total Wine #501 - Northpark,"9350 N. Central Expwy., Dallas, TX 75231",Torie Shelton,75231,BF803063,Off Premise,Dallas,Dallas,James Hall
3886,Total Wine #507 - Lewisville,"2325 S. Stemmons Frwy, Lewisville, TX 75067",Jack Stephenson,75067,BF864817,Off Premise,Lewisville,Denton,James Liston
3887,Total Wine #502 - Hulen,"5200 S. Hulen Street, Fort Worth, TX 76132",Jack Stephenson,76132,P818999,Off Premise,Fort Worth,Tarrant,Joe Fronczek
3891,Tom Thumb 3658 - N Collins,"2755 N Collins, Arlington, TX 76006",Justin Page,76006,BQ578602,Off Premise,Arlington,Tarrant,James Liston
3892,Tom Thumb 3650 - Preston Rd.,"14999 Preston Rd, Dallas, TX 75240",Brandon Byrd,75240,BQ764650,Off Premise,Dallas,Dallas,Jose Vital
3893,Tom Thumb 3641 - Custer,"3411 Custer Pkwy, Richardson, TX 75080",Brian Schick,75080,BQ649070,Off Premise,Richardson,Collin,Ronald Streng
3894,Tom Thumb 3637 - W. Campbell,"1380 W. Campbell Rd, Richardson, TX 75080",Brandon Byrd,75080,BQ647913,Off Premise,Richardson,Dallas,Jose Vital
3895,Tom Thumb 3621 - N Macarthur,"4010 N Macarthur Blvd, Irving, TX 75038",Justin Page,75038,BQ712824,Off Premise,Irving,Dallas,Ronald Streng
3896,Tom Thumb 3608 - NW Hwy,"7700 NW Hwy, Dallas, TX 75225",Brandon Byrd,75225,BQ454479,Off Premise,Dallas,Dallas,James Hall
3897,Tom Thumb 3597 - Preston,"11920 Preston Rd, Dallas, TX 75230",Brandon Byrd,75230,BQ765343,Off Premise,Dallas,Dallas,Justin Stryker
3898,Tom Thumb 3582 - Preston Rd.,"18212 Preston Rd, Dallas, TX 75252",Brian Schick,75252,BQ741217,Off Premise,Dallas,Collin,Jose Vital
3899,Tom Thumb 3579 - W McDermott,"900 W. McDermott Rd, Allen, TX 75013",Brian Schick,75013,BQ562943,Off Premise,Allen,Collin,Ronald Streng
3901,Tom Thumb 3575 - Justin,"2301 Justin Rd, Flower Mound, TX 75028",Jeff Martin,75028,BQ455447,Off Premise,Flower Mound,Denton,James Liston
3903,Tom Thumb 3572 - Flower Mound,"2600 Flower Mound, Rd, Flower Mound, TX 75028",Jeff Martin,75028,BQ455446,Off Premise,Flower Mound,Denton,James Liston
3904,Tom Thumb 2990 - Inwood Road,"7117 Inwood Road, Dallas, TX 75209",Brandon Byrd,75209,BQ454477,Off Premise,Dallas,Dallas,Ronald Streng
3905,Tom Thumb 2964 - N Goliad,"3070 N Goliad, Rockwall, TX 75087",Brandon Byrd,75087,BQ727642,Off Premise,Rockwall,Rockwall,Jose Vital
3906,Tom Thumb 2963 - FM 423,"5550 FM 423, Frisco, TX 75034",Jeff Martin,75034,BQ835450,Off Premise,Frisco,Denton,Michael Weldon
3907,Tom Thumb 2643 - Marsh Lane,"14280 Marsh Ln, Addison, TX 75001",Brandon Byrd,75001,BQ768798,Off Premise,Addison,Dallas,Jose Vital
3908,Tom Thumb 2642 - E. Lovers Ln.,"5809 E Lovers Lane, Dallas, TX 75206",Brandon Byrd,75206,BQ454475,Off Premise,Dallas,Dallas,James Hall
3909,Tom Thumb 2609 - Hurst,"612 Grapevine Hwy, Hurst, TX 76054",Justin Page,76054,BQ568624,Off Premise,Hurst,Tarrant,Justin Stryker
3910,Tom Thumb 2595 - Legacy Dr.,"3945 Legacy Dr, Plano, TX 75023",Brian Schick,75023,BQ454648,Off Premise,Plano,Collin,Ronald Streng
3911,Tom Thumb 2590 - N. Josey,"4112 N. Josey Ln, Carrollton, TX 75007",Jeff Martin,75007,BQ570798,Off Premise,Carrollton,Denton,Michael Weldon
3912,Tom Thumb 2581 - Preston,"4848 Preston Rd, Frisco, TX 75034",Brian Schick,75034,BQ512658,Off Premise,Frisco,Collin,Ronald Streng
3913,Tom Thumb 2580 - W. Southlake,"100 W. Southlake, Blvd #2, Southlake, TX 76092",Jeff Martin,76092,BF475580,Off Premise,Southlake,Tarrant,Justin Stryker
3914,Tom Thumb 2574 - S. Hulen,"3100 S. Hulen, Fort Worth, TX 76109",Justin Page,76109,BQ455455,Off Premise,Fort Worth,Tarrant,Joe Fronczek
3915,Tom Thumb 2570 - W Parker,"5968 West Parker Rd, Plano, TX 75093",Brian Schick,75093,BQ768672,Off Premise,Plano,Collin,Ronald Streng
3916,Tom Thumb 1972 - Hwy North,"980 Hwy North 287, Mansfield, TX 76063",Justin Page,76063,BQ616056,Off Premise,Mansfield,Tarrant,James Liston
3917,Tom Thumb 1925 - Lakeview,"8805 Lakeview Parkway, Rowlett, TX 75089",Brandon Byrd,75089,BQ563203,Off Premise,Rowlett,Rockwall,Jose Vital
3918,Tom Thumb 1854 - Cross Timbers,"4301 Cross Timbers Road, Flower Mound, TX 75028",Jeff Martin,75028,BQ814298,Off Premise,Flower Mound,Denton,James Liston
3919,Tom Thumb 1789 - Trophy Lake,"101 Trophy Lake Drive, Trophy Club, TX 76262",Jeff Martin,76262,BQ559507,Off Premise,Trophy Club,Denton,Justin Stryker
3921,Tom Thumb 1783 - Arapaho Garland,"2645 Arapaho, Garland, TX 75044",Brandon Byrd,75044,BQ604772,Off Premise,Garland,Dallas,Jose Vital
3922,Tom Thumb 1781 - Denton Tap,"106 N. Denton Tap Road, Coppell, TX 75019",Jeff Martin,75019,BQ647914,Off Premise,Coppell,Dallas,James Liston
3924,Tom Thumb 2534 - E. Mockingbird,"6333 E. Mockingbird Lane, Dallas, TX 75214",Brandon Byrd,75214,BQ454473,Off Premise,Dallas,Dallas,James Hall
3926,Tolbert's,"423 S. Main Street, Grapevine, TX 76051",Nathan Zaremba,76051,BG836376,On Premise,Grapevine,Tarrant,Justin Stryker
3931,The Rustic,"3656 Howell, Dallas, TX 75204",Harrison Boyland,75204,MB909089,On Premise,Dallas,Dallas,Joe Fronczek
3934,The Pub - McKinney,"204 W. Virginia Street, McKinney, TX 75069",Hudson Boyd,75069,RM742716,On Premise,McKinney,Collin,Ronald Streng
3936,The Porch,"2912 N. Henderson Ave., Dallas, TX 75206",Mason Lowe,75206,MB652229,On Premise,Dallas,Dallas,Joe Fronczek
3943,The Local Oak,"409 N. Zang Blvd., Dallas, TX 75208",Harrison Boyland,75208,RM837967,On Premise,Dallas,Dallas,Joe Fronczek
3944,The Local,"2800 Bledsoe Street, Fort Worth, TX 76107",Taylor Coward,76107,MB851274,On Premise,Fort Worth,Tarrant,Joe Fronczek
3954,Liquor Galore,"2124 Tin Top Road. Suite 100, Weatherford, TX 76086",Taylor Coward,76086,BF714156,Off Premise,Weatherford,Parker,Ronald Streng
3957,Velvet Taco - Dallas,"3012 N. Henderson Avenue, Dallas, TX 75206",Harrison Boyland,75206,MB780247,On Premise,Dallas,Dallas,Joe Fronczek
3958,The Boiled Owl,"909 W. Magnolia, Fort Worth, TX 76104",Taylor Coward,76104,MB781942,On Premise,Fort Worth,Tarrant,Joe Fronczek
3959,Total Wine #506 - Preston Road,"8700 Preston Road, Suite 113, Plano, TX 75024",Torie Shelton,75024,BF847379,Off Premise,Plano,Collin,Ronald Streng
3967,Goody Goody - Lake Dallas,"104 N. Stemmons Fwy., Lake Dallas, TX 75065",Jeff Martin,75065,BF530945,Off Premise,Lake Dallas,Denton,James Liston
3972,Broadway Tobacco,"5335 Broadway, Garland, TX 75043",Brandon Byrd,75043,BQ874471,Off Premise,Garland,Dallas,Jose Vital
3976,Twin Liquor #88 - Oasis Liquor,"538 Centennial, Richardson, TX 75081",Brandon Byrd,75081,BF1021300,Off Premise,Richardson,Dallas,Jose Vital
3978,Off the Record Bar,"2720 Elm Street, Dallas, TX 75226",Mason Lowe,75226,MB766173,On Premise,Dallas,Dallas,Joe Fronczek
3984,Total Wine #508 - Arlington South,"981 I-20 W, Arlington, TX 76017",Jack Stephenson,76017,BF881752,Off Premise,Arlington,Tarrant,Joe Fronczek
3988,Goody Goody - Camp Bowie,"6393 Camp Bowie Blvd, Fort Worth, TX 76116",Justin Page,76116,BF685272,Off Premise,Fort Worth,Tarrant,Joe Fronczek
3989,Albertsons #4270 - Glade Rd.,"4000 Glade Road, Colleyville, TX 76034",Jeff Martin,76034,BQ275633,Off Premise,Colleyville,Tarrant,Justin Stryker
3990,WFM #330 - Highland Village,"4041 Waller Creek, Highland Village, TX 75077",Jeff Martin,75077,BG881868,Off Premise,Highland Village,Denton,Ronald Streng
3999,Fossil Creek Liquor - Saginaw,"1205 Saginaw Blvd, Saginaw, TX 76179",Jeff Martin,76179,BF525166,Off Premise,Saginaw,Tarrant,Justin Stryker
4001,Metzler's - University,"1115 E. University Drive, Denton, TX 76201",Jeff Martin,76201,BG706046,On Premise,Denton,Denton,James Liston
4003,Spec's #128 - Addison,"15055 Inwood Road, Addison, TX 75001",Torie Shelton,75001,BF841224,Off Premise,Addison,Dallas,Jose Vital
4006,Fossil Creek Liquor - Colleyville,"8070 Precint Line Road, Colleyville, TX 76034",Jeff Martin,76034,BF799844,Off Premise,Colleyville,Tarrant,Justin Stryker
4007,Stonedeck Pizza Pub,"2613 Elm Street, Dallas, TX 75226",Mason Lowe,75226,MB872437,On Premise,Dallas,Dallas,Joe Fronczek
4016,BFF Bakery & Bistro - Mansfield,"1601 E. Debbie Lane _2105, Mansfield, TX 76063",Taylor Coward,76063,RM853411,On Premise,Mansfield,Tarrant,James Liston
4017,Drunken Donkey - Lewisville,"310 W. Round Grove Rd., Suite 109, Lewisville, TX 75067",Nathan Zaremba,75067,RM862594,On Premise,Lewisville,Denton,James Liston
4024,Fossil Creek Liquor - Lake Dallas,"304 Swisher Rd., Lake Dallas, TX 75065",Jeff Martin,75065,BF755640,Off Premise,Lake Dallas,Denton,James Liston
4032,Fossil Creek Liquor - Dalworthington,"4130 S. Bowen Road, Dalworthington Gardens, TX 76016",Justin Page,76016,BF755631,Off Premise,Dalworthington Gardens,Tarrant,James Liston
4039,Republic Street Bar,"201 E. Hattie Street, Fort Worth, TX 76104",Taylor Coward,76104,MB859767,On Premise,Fort Worth,Tarrant,Joe Fronczek
4044,Shellmans,"2300 Highland Village Road, #100, Highland Village, TX 75077",Jeff Martin,75077,BF628819,Off Premise,Highland Village,Denton,James Liston
4045,Matador Meat & Wine,"8308 Preston Rd. Suite 102, Plano, TX 75024",Brian Schick,75024,BQ822093,Off Premise,Plano,Collin,Ronald Streng
4046,Mirage Fine Spirits,"4405 Colleyville Blvd., Suite 110, Colleyville, TX 76034",Jeff Martin,76034,BF858364,Off Premise,Colleyville,Tarrant,Justin Stryker
4047,Three Sheets - Rockwall,"2075 Summer Lee, Rockwall, TX 75032",Hudson Boyd,75032,RM993989,On Premise,Rockwall,Rockwall,Jose Vital
4050,So-Cal Taco,"2140 Hall Johnson Rd., Suite #118, Grapevine, TX 76051",Nathan Zaremba,76051,MB847560,On Premise,Grapevine,Tarrant,Justin Stryker
4053,BFF Bakery & Bistro - Lamar,"2150 E. Lamar Blvd., #100, Arlington, TX 76006",Taylor Coward,76006,RM885428,On Premise,Arlington,Tarrant,Justin Stryker
4054,Kent & Co Wines,"1101 W. Magnolia Ave., Fort Worth, TX 76104",Taylor Coward,76104,BG861659,On Premise,Fort Worth,Tarrant,Joe Fronczek
4055,Spec's #158 - Two Bucks,"4702 South Fwy, Fort Worth, TX 76115",Jack Stephenson,76115,BF812046,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4058,BJ's Restaurant - Hulen,"4720 South Hulen St., Fort Worth, TX 76132",Taylor Coward,76132,MB785151,On Premise,Fort Worth,Tarrant,Joe Fronczek
4059,3 Stax Smokehouse,"4226 Preston Rd., Frisco, TX 75034",Hudson Boyd,75034,RM817480,On Premise,Frisco,Collin,Ronald Streng
4062,Albertsons #4267 - Rufe Snow Dr,"6249 Rufe Snow Drive, Watauga, TX 76148",Jeff Martin,76148,BQ758837,Off Premise,Watauga,Tarrant,Justin Stryker
4066,Dallas Craft Company - Colony,"4897 HWY 121, Suite 340, The Colony, TX 75056",Hudson Boyd,75056,MB875043,On Premise,The Colony,Denton,James Liston
4067,Dr. Jeckyll's Beer Lab,"2420 W. Park Row Dr., Pantego, TX 76013",Taylor Coward,76013,BG885942,On Premise,Pantego,Tarrant,Joe Fronczek
4069,Albertsons #4163 - S. Cooper St.,"5950 S. Cooper St., Arlington, TX 76017",Justin Page,76017,BQ611362,Off Premise,Arlington,Tarrant,James Liston
4070,Albertsons #4032 - Alton Rd.,"3563 Alton Road, Fort Worth, TX 76109",Justin Page,76109,BQ737543,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4071,Albertsons #4151 - Western Center,"4400 Western Center Blvd., Fort Worth, TX 76137",Jeff Martin,76137,BQ711081,Off Premise,Fort Worth,Tarrant,Justin Stryker
4072,Albertsons #4272 - Loop 820 E,"850 Loop 820 East, Fort Worth, TX 76112",Justin Page,76112,BQ242205,Off Premise,Fort Worth,Tarrant,James Liston
4074,Mellow Mushroom - Flower Mound,"2450 Cross Timbers Rd., Suite 100, Flower Mound, TX 75028",Nathan Zaremba,75028,RM876501,On Premise,Flower Mound,Denton,James Liston
4076,Albertsons #4142 - SW Plaza,"301 SW Plaza Shopping Center, Arlington, TX 76016",Justin Page,76016,BQ576756,Off Premise,Arlington,Tarrant,Joe Fronczek
4081,Eureka!,"3700 McKinney Ave., Suite 126, Dallas, TX 75204",Harrison Boyland,75204,MB890868,On Premise,Dallas,Dallas,Joe Fronczek
4086,Taps & Caps - Lewisville,"4740 SH 121, #500, Lewisville, TX 75056",Nathan Zaremba,75056,BG881078,On Premise,Lewisville,Denton,James Liston
4090,State & Allen,"2400 Allen Street, Dallas, TX 75204",Harrison Boyland,75204,MB565108,On Premise,Dallas,Dallas,Joe Fronczek
4093,Albertsons #4279 - NE Alsbury,"833 NE Alsbury Blvd., Burleson, TX 76028",Justin Page,76028,BQ239355,Off Premise,Burleson,Tarrant,Jose Vital
4095,Seven Mart Food Store,"501 W. Davis Street, Dallas, TX 75208",Brandon Byrd,75208,BQ876951,Off Premise,Dallas,Dallas,Joe Fronczek
4096,Albertsons #4105 - Frankford Rd.,"4625 Frankford Rd., Dallas, TX 75287",Brian Schick,75287,BQ767661,Off Premise,Dallas,Collin,Jose Vital
4097,Antebellum Ale House,"321 E. Oak Street, Weatherford, TX 76086",Taylor Coward,76086,N892393,On Premise,Weatherford,Parker,Ronald Streng
4099,Goody Goody - The Colony #11,"5285 Highway 121, The Colony, TX 75056",Jeff Martin,75056,BF478378,Off Premise,The Colony,Denton,James Liston
4104,No Frills Grill - Burleson,"12846 S. Freeway, Burleson, TX 76102",Justin Page,76102,MB890620,On Premise,Burleson,Tarrant,Jose Vital
4107,Dallas Grilled Cheese,"310 West 7th Street, Dallas, TX 75208",Harrison Boyland,75208,RM891491,On Premise,Dallas,Dallas,Joe Fronczek
4110,Spec's #156 - Marsh Lane,"9972 Marsh Lane, Dallas, TX 75220",Torie Shelton,75220,BF882879,Off Premise,Dallas,Dallas,Ronald Streng
4113,World Of Beer - Ft. Worth,"3252 W. 7th Street, Fort Worth, TX 76107",Taylor Coward,76107,MB892170,On Premise,Fort Worth,Tarrant,Joe Fronczek
4114,Twin Liquor #93 - Riverfront,"506 S Riverfront Blvd., Dallas, TX 75207",Brandon Byrd,75207,BF1020918,Off Premise,Dallas,Dallas,James Hall
4115,Plano Liquor,"601 W Parker Rd #107, Plano, TX 75023",Brian Schick,75023,BF849288,Off Premise,Plano,Collin,Ronald Streng
4116,On Rotation Brewhouse,"7328 Gaston Avenue Suite 110, Dallas, TX 75214",Mason Lowe,75214,BG891647,On Premise,Dallas,Dallas,James Hall
4117,Albertsons #4198 - N Beach Street,"10800 N Beach Street, Fort Worth, TX 76248",Jeff Martin,76248,BQ710930,Off Premise,Fort Worth,Tarrant,Justin Stryker
4119,Albertsons #4262 - Airport Fwy,"1300 Airport Freeway, Bedford, TX 76022",Justin Page,76022,BQ616332,Off Premise,Bedford,Tarrant,Justin Stryker
4123,Public School 214,"3700 McKinney Avenue, Dallas, TX 75204",Harrison Boyland,75204,MB894786,On Premise,Dallas,Dallas,Joe Fronczek
4125,Pinstack - Plano,"6205 Dallas Parkway, Plano, TX 75024",Hudson Boyd,75024,RM892531,On Premise,Plano,Collin,Ronald Streng
4127,Twin Liquor #90 - Plano,"3020 Legacy Dr., Suite 180, Plano, TX 75023",Brian Schick,75023,BF1021332,Off Premise,Plano,Collin,Ronald Streng
4133,Tom Thumb 1785 - FM 3040,"1075 FM 3040 West, Lewisville, TX 75067",Jeff Martin,75067,BQ578686,Off Premise,Lewisville,Denton,James Liston
4134,Social House - Ft. Worth,"840 Currie Street, Fort Worth, TX 76107",Taylor Coward,76107,MB889557,On Premise,Fort Worth,Tarrant,Joe Fronczek
4136,Tom Thumb 3645 - E. 14th St.,"2200 E. 14th Street, Plano, TX 75074",Brian Schick,75074,BQ454314,Off Premise,Plano,Collin,Ronald Streng
4139,Tom Thumb 2686 - W. Randol Mill,"1701 W. Randol Mill Rd., Arlington, TX 76012",Justin Page,76012,BQ579625,Off Premise,Arlington,Tarrant,James Liston
4140,Tom Thumb 2578 - Firewheel,"2535 Firewheel Parkway, Garland, TX 75040",Brandon Byrd,75040,BQ604506,Off Premise,Garland,Dallas,Jose Vital
4145,Hopdoddy - McKinney Ave,"3227 McKinney Ave, Suite C, Dallas, TX 75204",Harrison Boyland,75204,MB868963,On Premise,Dallas,Dallas,Joe Fronczek
4148,Albertsons #4133 - FM 1382,"427 FM 1382 East, Cedar Hill, TX 75104",Brandon Byrd,75104,BQ829158,Off Premise,Cedar Hill,Dallas,Jose Vital
4150,Albertsons #4278 - S Carrier Pkwy,"4126 S. Carrier Parkway, Grand Prairie, TX 75052",Justin Page,75052,BQ568589,Off Premise,Grand Prairie,Dallas,James Liston
4158,Break Time,"4100 E. Park Blvd., Plano, TX 75074",Brian Schick,75074,BF871161,Off Premise,Plano,Collin,Jose Vital
4162,Albertsons #4150 - Lake Worth,"6308 Lake Worth Blvd., Lake Worth, TX 76135",Justin Page,76135,BQ274202,Off Premise,Lake Worth,Tarrant,Justin Stryker
4163,Albertsons #4223 - Clilfford St.,"9300 Clifford Street, Fort Worth, TX 76108",Justin Page,76108,BQ518674,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4164,Albertsons #4286 - W Freeway,"6700 W. Freeway, Fort Worth, TX 76116",Justin Page,76116,BQ281159,Off Premise,Fort Worth,Tarrant,Ronald Streng
4165,Albertsons #4124 - Oakmont,"7400 Oakmont Blvd., Fort Worth, TX 76132",Justin Page,76132,BQ475441,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4177,Albertsons #4102 - N. Saginaw,"1201 N. Saginaw Blvd., Saginaw, TX 76179",Jeff Martin,76179,BQ521157,Off Premise,Saginaw,Tarrant,Justin Stryker
4183,College Street Restaurant and Pub,"210 N. College St., Waxahachie, TX 75165",House Accounts DFW,75165,RM722628,On Premise,Waxahachie,Ellis,Brian Moody
4189,Braindead Brewing,"2625 Main Street, Dallas, TX 75226",Mason Lowe,75226,BG898097,On Premise,Dallas,Dallas,Joe Fronczek
4191,Old Texas Brewing Co.,"112 W. Ellison St., Burleson, TX 76028",Justin Page,76028,RM839390,On Premise,Burleson,Johnson,Jose Vital
4192,Albertsons #4242 - Hwy 287,"6220 HWY 287, Arlington, TX 76017",Justin Page,76017,BQ576525,Off Premise,Arlington,Tarrant,James Liston
4201,Fossil Creek Liquor - N Plano,"2240 Hwy 121, Plano, TX 75025",Brian Schick,75025,P867496,Off Premise,Plano,Collin,Ronald Streng
4202,LA Burger - Richardson,"2000 N. Plano Road, Richardson, TX 75082",Harrison Boyland,75082,BG899570,On Premise,Richardson,Dallas,Jose Vital
4207,Buffalo Bros Pizza Wings & Subs,"3015 S. University Dr., Fort Worth, TX 76109",Taylor Coward,76109,MB722269,On Premise,Fort Worth,Tarrant,Joe Fronczek
4218,What's on Tap - Highland Village,"2570 Justin Rd., Suite 170, Highland Village, TX 75077",Nathan Zaremba,75077,BG887952,On Premise,Highland Village,Denton,James Liston
4219,JJ's Fast Stop #294,"5401 Watuga Rd., Watauga, TX 76148",Taylor Coward,76148,BQ862464,Off Premise,Watauga,Tarrant,Justin Stryker
